index,gan,audio_path,source_audio_path,accepted,snr,energy,max_abs
2636,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002636.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0035.wav,True,12.706755638122559,0.006994585506618023,0.8410020470619202
2637,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002637.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0036.wav,True,12.054795265197754,0.007575420197099447,0.8251099586486816
2638,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002638.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0037.wav,True,10.92992877960205,0.007365853525698185,0.8199853301048279
2639,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002639.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0038.wav,True,11.671709060668945,0.004531010519713163,0.8131389021873474
2640,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002640.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0039.wav,True,10.516141891479492,0.0036428789608180523,0.7938026785850525
2641,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002641.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0040.wav,True,11.042402267456055,0.007381862495094538,0.856899619102478
2642,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002642.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0041.wav,True,8.739339828491211,0.0023636319674551487,0.8124556541442871
2643,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002643.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0042.wav,True,11.348525047302246,0.007500742562115192,0.7911343574523926
2644,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002644.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0043.wav,True,6.116959571838379,0.0013327967608347535,0.8054838180541992
2645,acgan,E:\AI_Project\Agentic_TORGO_ASR_Project\generated_audio\phase_7\acgan\acgan_002645.wav,E:\AI_Project\TORGO_DATASET\FC\FC02\Session3\wav_arrayMic\0044.wav,True,7.838855266571045,0.0019298687111586332,0.8180443644523621
